*|************|*************|*************|***********|**************|*********************|* 
*| values_263 | 925         | 23966       | 0.91268   | 45634        | 49.3340540540541    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_264 | 937         | 24158       | 0.91724   | 45862        | 48.9455709711846    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_265 | 935         | 24066       | 0.91508   | 45754        | 48.9347593582888    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_266 | 926         | 24012       | 0.91376   | 45688        | 49.3390928725702    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_267 | 931         | 24062       | 0.91496   | 45748        | 49.1385606874329    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_268 | 961         | 24306       | 0.92084   | 46042        | 47.9105098855359    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_269 | 935         | 24010       | 0.91376   | 45688        | 48.8641711229947    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_27  | 450         | 20006       | 0.80312   | 40156        | 89.2355555555555    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_270 | 925         | 23966       | 0.91268   | 45634        | 49.3340540540541    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_271 | 951         | 24234       | 0.9191    | 45955        | 48.322818086225     |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_272 | 949         | 24170       | 0.9176    | 45880        | 48.345626975764     |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_273 | 930         | 23988       | 0.91322   | 45661        | 49.0978494623656    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_274 | 942         | 24152       | 0.91712   | 45856        | 48.6794055201699    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_275 | 930         | 23988       | 0.91322   | 45661        | 49.0978494623656    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_276 | 926         | 24012       | 0.91376   | 45688        | 49.3390928725702    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_277 | 951         | 24262       | 0.91976   | 45988        | 48.3575184016824    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_278 | 930         | 24044       | 0.91454   | 45727        | 49.1688172043011    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_279 | 935         | 24038       | 0.91442   | 45721        | 48.8994652406417    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_28  | 448         | 19938       | 0.80154   | 40077        | 89.4575892857143    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_280 | 945         | 24290       | 0.92036   | 46018        | 48.6962962962963    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_281 | 930         | 23988       | 0.91322   | 45661        | 49.0978494623656    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_282 | 923         | 23874       | 0.91052   | 45526        | 49.3239436619718    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_283 | 930         | 24044       | 0.91454   | 45727        | 49.1688172043011    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_284 | 955         | 24266       | 0.91988   | 45994        | 48.1612565445026    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_285 | 946         | 24212       | 0.91856   | 45928        | 48.5496828752643    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_286 | 952         | 24252       | 0.91952   | 45976        | 48.2941176470588    |* 
*|************|*************|*************|***********|**************|*********************|* 
*| values_287 | 930         | 24044       | 0.91454   | 45727        | 49.1688172043011    |* 
